"","site","date_time","p_h","temp_c","tide_height"
"11449","Alegria","10/16/2021 13:30",8.073052671,15.57222222,1.763124
"11450","Alegria","10/16/2021 13:45",8.071952798,15.74444444,1.68697
"11451","Alegria","10/16/2021 14:00",8.103763539,15.98888889,1.640403
"11452","Alegria","10/16/2021 14:15",8.087103618,16.13888889,1.624313
"11453","Alegria","10/16/2021 14:30",8.080650614,16.05,1.638853
"11454","Alegria","10/16/2021 14:45",8.083981079,16.04444444,1.683562
"11455","Alegria","10/16/2021 15:00",8.07368962,16.07222222,1.757733
"11456","Alegria","10/16/2021 15:15",8.054499993,16.01111111,1.860415
"11457","Alegria","10/16/2021 15:30",8.049007656,16.11666667,1.989928
"11458","Alegria","10/16/2021 15:45",8.062106552,16.04444444,2.144187
"11459","Alegria","10/16/2021 16:00",8.053069733,16.13888889,2.320665
"11460","Alegria","10/16/2021 16:15",8.07893894,16.12777778,2.516439
"11461","Alegria","10/16/2021 16:30",8.083342677,16.13888889,2.72823
"11462","Alegria","10/16/2021 16:45",8.083469747,16.05,2.952456
"11463","Alegria","10/16/2021 17:00",8.090600612,16.05,3.185292
"11464","Alegria","10/16/2021 17:15",8.090222063,16.04444444,3.42273
"11465","Alegria","10/16/2021 17:30",8.084087835,16.04444444,3.660642
"11466","Alegria","10/16/2021 17:45",8.078415266,16.05,3.894591
"11467","Alegria","10/16/2021 18:00",8.053164442,16.02222222,4.120942
"11468","Alegria","10/16/2021 18:15",8.046141874,16.01111111,4.335355
"11469","Alegria","10/16/2021 18:30",8.032626434,15.97777778,4.533905
"11470","Alegria","10/16/2021 18:45",8.040697592,15.94444444,4.712887
"11471","Alegria","10/16/2021 19:00",8.067060345,15.91111111,4.868877
"11472","Alegria","10/16/2021 19:15",8.053625396,15.88333333,4.998791
"11473","Alegria","10/16/2021 19:30",8.065705435,15.86111111,5.099936
"11474","Alegria","10/16/2021 19:45",8.071664445,15.83888889,5.170061
"11475","Alegria","10/16/2021 20:00",8.073595707,15.86111111,5.207393
"11476","Alegria","10/16/2021 20:15",8.056334391,15.86111111,5.210628
"11477","Alegria","10/16/2021 20:30",8.078226365,15.85,5.178474
"11478","Alegria","10/16/2021 20:45",8.073525311,15.78333333,5.110604
"11479","Alegria","10/16/2021 21:00",8.06796515,15.75,5.007573
"11480","Alegria","10/16/2021 21:15",8.036347714,15.76111111,4.870161
"11481","Alegria","10/16/2021 21:30",8.060329712,15.76111111,4.700043
"11482","Alegria","10/16/2021 21:45",8.053271446,15.74444444,4.49959
"11483","Alegria","10/16/2021 22:00",7.989404178,15.7,4.271012
"11484","Alegria","10/16/2021 22:15",8.00816275,15.65555556,4.017941
"11485","Alegria","10/16/2021 22:30",8.001400342,15.63333333,3.743384
"11486","Alegria","10/16/2021 22:45",8.013767721,15.63333333,3.451555
"11487","Alegria","10/16/2021 23:00",8.036878527,15.58333333,3.147059
"11488","Alegria","10/16/2021 23:15",8.012939369,15.57222222,2.833729
"11489","Alegria","10/16/2021 23:30",8.00305214,15.52777778,2.51658
"11490","Alegria","10/16/2021 23:45",8.018086355,15.50555556,2.200746
"11491","Alegria","10/17/2021 0:00",8.001596383,15.47222222,1.890329
"11492","Alegria","10/17/2021 0:15",7.991859272,15.4,1.590429
"11493","Alegria","10/17/2021 0:30",7.965693363,15.4,1.305967
"11494","Alegria","10/17/2021 0:45",7.969621607,15.35555556,1.040712
"11495","Alegria","10/17/2021 1:00",7.985949011,15.34444444,0.799105
"11496","Alegria","10/17/2021 1:15",7.986561366,15.33333333,0.585133
"11497","Alegria","10/17/2021 1:30",7.985115077,15.31111111,0.40167
"11498","Alegria","10/17/2021 1:45",7.987813797,15.31111111,0.25199
"11499","Alegria","10/17/2021 2:00",7.981636339,15.3,0.138119
"11500","Alegria","10/17/2021 2:15",7.985941795,15.27777778,0.062037
"11501","Alegria","10/17/2021 2:30",7.99452488,15.3,0.024969
"11502","Alegria","10/17/2021 2:45",7.998918041,15.27222222,0.027302
"11503","Alegria","10/17/2021 3:00",7.995758584,15.19444444,0.06842
"11504","Alegria","10/17/2021 3:15",7.993446644,15.16111111,0.147712
"11505","Alegria","10/17/2021 3:30",7.988566495,15.12777778,0.263785
"11506","Alegria","10/17/2021 3:45",7.993068871,15.15,0.414924
"11507","Alegria","10/17/2021 4:00",7.983964494,15.1,0.599028
"11508","Alegria","10/17/2021 4:15",7.984468436,15.15,0.812857
"11509","Alegria","10/17/2021 4:30",7.989722387,15.15,1.053313
"11510","Alegria","10/17/2021 4:45",7.993654223,15.19444444,1.317009
"11511","Alegria","10/17/2021 5:00",7.971889168,15.18333333,1.599316
"11512","Alegria","10/17/2021 5:15",7.99399862,15.21666667,1.896195
"11513","Alegria","10/17/2021 5:30",7.987214516,15.13888889,2.20346
"11514","Alegria","10/17/2021 5:45",7.99135304,15.17222222,2.515748
"11515","Alegria","10/17/2021 6:00",7.987477157,15.18333333,2.828658
"11516","Alegria","10/17/2021 6:15",7.986561571,15.12777778,3.137802
"11517","Alegria","10/17/2021 6:30",7.988430984,15.18333333,3.437845
"11518","Alegria","10/17/2021 6:45",7.982324361,15.17222222,3.724651
"11519","Alegria","10/17/2021 7:00",7.977337228,15.17222222,3.994258
"11520","Alegria","10/17/2021 7:15",7.986491287,15.12777778,4.242106
"11521","Alegria","10/17/2021 7:30",7.973073156,15.18333333,4.464912
"11522","Alegria","10/17/2021 7:45",7.978003581,15.15,4.659697
"11523","Alegria","10/17/2021 8:00",7.970256136,15.16111111,4.823312
"11524","Alegria","10/17/2021 8:15",7.992539952,15.12777778,4.953785
"11525","Alegria","10/17/2021 8:30",7.987480989,15.12777778,5.049536
"11526","Alegria","10/17/2021 8:45",7.998719313,15.1,5.109251
"11527","Alegria","10/17/2021 9:00",8.000401182,15.12777778,5.132535
"11528","Alegria","10/17/2021 9:15",8.011257621,15.15,5.119139
"11529","Alegria","10/17/2021 9:30",8.030016518,15.19444444,5.06924
"11530","Alegria","10/17/2021 9:45",8.040096997,15.21666667,4.984101
"11531","Alegria","10/17/2021 10:00",8.054132051,15.25,4.865561
"11532","Alegria","10/17/2021 10:15",8.070284851,15.27222222,4.716
"11533","Alegria","10/17/2021 10:30",8.076520519,15.32222222,4.538296
"11534","Alegria","10/17/2021 10:45",8.081540224,15.37777778,4.335775
"11535","Alegria","10/17/2021 11:00",8.073190822,15.43333333,4.112157
"11536","Alegria","10/17/2021 11:15",8.093239275,15.45,3.871217
"11537","Alegria","10/17/2021 11:30",8.105033925,15.52777778,3.6178
"11538","Alegria","10/17/2021 11:45",8.088752046,15.57222222,3.356149
"11539","Alegria","10/17/2021 12:00",8.083408614,15.62222222,3.09088
"11540","Alegria","10/17/2021 12:15",8.08641102,15.79444444,2.826646
"11541","Alegria","10/17/2021 12:30",8.079137952,15.92222222,2.56806
"11542","Alegria","10/17/2021 12:45",8.088793185,15.95555556,2.319622
"11543","Alegria","10/17/2021 13:00",8.089456084,16.27777778,2.085641
"11544","Alegria","10/17/2021 13:15",8.095243031,16.12777778,1.870166
"11545","Alegria","10/17/2021 13:30",8.11703791,16.3,1.67692
"11546","Alegria","10/17/2021 13:45",8.133135587,16.41666667,1.509067
"11547","Alegria","10/17/2021 14:00",8.134543645,16.47222222,1.369872
"11548","Alegria","10/17/2021 14:15",8.149668958,16.85555556,1.261536
"11549","Alegria","10/17/2021 14:30",8.148476024,16.71666667,1.185928
"11550","Alegria","10/17/2021 14:45",8.155269666,16.72777778,1.14436
"11551","Alegria","10/17/2021 15:00",8.148061915,16.72777778,1.137524
"11552","Alegria","10/17/2021 15:15",8.129317265,16.78333333,1.165009
"11553","Alegria","10/17/2021 15:30",8.119788658,16.58888889,1.226185
"11554","Alegria","10/17/2021 15:45",8.118034846,16.62222222,1.320044
"11555","Alegria","10/17/2021 16:00",8.117696144,16.68333333,1.445031
"11556","Alegria","10/17/2021 16:15",8.100445826,16.57777778,1.599066
"11557","Alegria","10/17/2021 16:30",8.10115555,16.36111111,1.779578
"11558","Alegria","10/17/2021 16:45",8.100319866,16.32222222,1.983549
"11559","Alegria","10/17/2021 17:00",8.093004809,16.36111111,2.207556
"11560","Alegria","10/17/2021 17:15",8.099947306,16.24444444,2.447833
"11561","Alegria","10/17/2021 17:30",8.089602071,16.27777778,2.700327
"11562","Alegria","10/17/2021 17:45",8.101366134,16.17222222,2.960764
"11563","Alegria","10/17/2021 18:00",8.100375732,16.15,3.22472
"11564","Alegria","10/17/2021 18:15",8.093212307,16.10555556,3.487691
"11565","Alegria","10/17/2021 18:30",8.096076149,16.13888889,3.745167
"11566","Alegria","10/17/2021 18:45",8.078499907,16.10555556,3.992706
"11567","Alegria","10/17/2021 19:00",8.083210787,16.10555556,4.226006
"11568","Alegria","10/17/2021 19:15",8.074093956,16.12777778,4.440978
"11569","Alegria","10/17/2021 19:30",8.072249222,16.12777778,4.63381
"11570","Alegria","10/17/2021 19:45",8.068506229,16.11666667,4.801036
"11571","Alegria","10/17/2021 20:00",8.060271552,16.08333333,4.939588
"11572","Alegria","10/17/2021 20:15",8.054797798,16.05,5.046753
"11573","Alegria","10/17/2021 20:30",8.0552362,16.04444444,5.120658
"11574","Alegria","10/17/2021 20:45",8.053250189,16.03333333,5.159587
"11575","Alegria","10/17/2021 21:00",8.049980617,16.05,5.162438
"11576","Alegria","10/17/2021 21:15",8.04895479,16.02222222,5.128224
"11577","Alegria","10/17/2021 21:30",8.043454266,16.01111111,5.056928
"11578","Alegria","10/17/2021 21:45",8.023304842,16.01111111,4.949361
"11579","Alegria","10/17/2021 22:00",8.048423801,16.02222222,4.806931
"11580","Alegria","10/17/2021 22:15",8.043062059,16.01111111,4.631636
"11581","Alegria","10/17/2021 22:30",8.040044738,15.98888889,4.426278
"11582","Alegria","10/17/2021 22:45",8.04477585,15.94444444,4.19348
"11583","Alegria","10/17/2021 23:00",8.041448337,15.97777778,3.937003
"11584","Alegria","10/17/2021 23:15",8.045013417,15.95555556,3.660817
"11585","Alegria","10/17/2021 23:30",8.038857393,15.9,3.369239
"11586","Alegria","10/17/2021 23:45",8.033825499,15.88333333,3.067209
"11587","Alegria","10/18/2021 0:00",8.02468183,15.83888889,2.758858
"11588","Alegria","10/18/2021 0:15",8.021003376,15.83888889,2.449448
"11589","Alegria","10/18/2021 0:30",8.020643696,15.82777778,2.143956
"11590","Alegria","10/18/2021 0:45",8.01085316,15.78333333,1.847322
"11591","Alegria","10/18/2021 1:00",8.002720102,15.76111111,1.564365
"11592","Alegria","10/18/2021 1:15",7.989108726,15.71111111,1.299984
"11593","Alegria","10/18/2021 1:30",7.98145626,15.7,1.057929
"11594","Alegria","10/18/2021 1:45",7.965177712,15.7,0.842493
"11595","Alegria","10/18/2021 2:00",7.96358975,15.68888889,0.657244
"11596","Alegria","10/18/2021 2:15",7.963457934,15.65555556,0.505271
"11597","Alegria","10/18/2021 2:30",7.970605677,15.63333333,0.389238
"11598","Alegria","10/18/2021 2:45",7.980805157,15.58888889,0.310867
"11599","Alegria","10/18/2021 3:00",7.969806218,15.57222222,0.271675
"11600","Alegria","10/18/2021 3:15",7.962738787,15.57222222,0.272282
"11601","Alegria","10/18/2021 3:30",7.956489139,15.51666667,0.312117
"11602","Alegria","10/18/2021 3:45",7.946666544,15.48333333,0.390643
"11603","Alegria","10/18/2021 4:00",7.943654036,15.43888889,0.506526
"11604","Alegria","10/18/2021 4:15",7.948597858,15.43888889,0.658079
"11605","Alegria","10/18/2021 4:30",7.946679182,15.4,0.842981
"11606","Alegria","10/18/2021 4:45",7.935463506,15.31111111,1.058632
"11607","Alegria","10/18/2021 5:00",7.948035477,15.27222222,1.301207
"11608","Alegria","10/18/2021 5:15",7.968021675,15.34444444,1.567156
"11609","Alegria","10/18/2021 5:30",7.983466601,15.43333333,1.852333
"11610","Alegria","10/18/2021 5:45",7.983222784,15.42222222,2.152632
"11611","Alegria","10/18/2021 6:00",7.977523886,15.43333333,2.462695
"11612","Alegria","10/18/2021 6:15",7.978677695,15.41111111,2.778014
"11613","Alegria","10/18/2021 6:30",7.981713307,15.47222222,3.093672
"11614","Alegria","10/18/2021 6:45",7.973976189,15.43888889,3.4051
"11615","Alegria","10/18/2021 7:00",7.978283771,15.41111111,3.706764
"11616","Alegria","10/18/2021 7:15",7.969829445,15.41111111,3.994341
"11617","Alegria","10/18/2021 7:30",7.970348223,15.37777778,4.263393
"11618","Alegria","10/18/2021 7:45",7.965707241,15.36666667,4.510044
"11619","Alegria","10/18/2021 8:00",7.968244723,15.34444444,4.729977
"11620","Alegria","10/18/2021 8:15",7.966071636,15.34444444,4.920149
"11621","Alegria","10/18/2021 8:30",7.963535102,15.36666667,5.077711
"11622","Alegria","10/18/2021 8:45",7.974810085,15.35555556,5.20046
"11623","Alegria","10/18/2021 9:00",7.984785511,15.34444444,5.286363
"11624","Alegria","10/18/2021 9:15",7.996504234,15.38888889,5.334412
"11625","Alegria","10/18/2021 9:30",8.006040402,15.36666667,5.344019
"11626","Alegria","10/18/2021 9:45",8.011938063,15.38888889,5.314642
"11627","Alegria","10/18/2021 10:00",8.026503257,15.41111111,5.24675
"11628","Alegria","10/18/2021 10:15",8.045958745,15.42222222,5.14167
"11629","Alegria","10/18/2021 10:30",8.060109954,15.35555556,5.0015
"11630","Alegria","10/18/2021 10:45",8.076482461,15.37777778,4.828424
"11631","Alegria","10/18/2021 11:00",8.08509295,15.36666667,4.625599
"11632","Alegria","10/18/2021 11:15",8.099243033,15.36666667,4.396518
"11633","Alegria","10/18/2021 11:30",8.093615221,15.4,4.145092
"11634","Alegria","10/18/2021 11:45",8.104453845,15.43333333,3.87558
"11635","Alegria","10/18/2021 12:00",8.100680695,15.51666667,3.592521
"11636","Alegria","10/18/2021 12:15",8.10622787,15.55,3.300654
"11637","Alegria","10/18/2021 12:30",8.105330064,15.6,3.004846
"11638","Alegria","10/18/2021 12:45",8.106088408,15.77222222,2.710007
"11639","Alegria","10/18/2021 13:00",8.1166434,15.75,2.421008
"11640","Alegria","10/18/2021 13:15",8.128187753,15.76111111,2.142607
"11641","Alegria","10/18/2021 13:30",8.14965063,15.91111111,1.879366
"11642","Alegria","10/18/2021 13:45",8.14931924,16.10555556,1.635835
"11643","Alegria","10/18/2021 14:00",8.155850006,16.25555556,1.41543
"11644","Alegria","10/18/2021 14:15",8.184959109,16.27777778,1.221983
"11645","Alegria","10/18/2021 14:30",8.208122622,16.21111111,1.058591
"11646","Alegria","10/18/2021 14:45",8.222948979,16.27777778,0.927838
"11647","Alegria","10/18/2021 15:00",8.236712215,16.27777778,0.83176
"11648","Alegria","10/18/2021 15:15",8.246333557,16.23333333,0.771809
"11649","Alegria","10/18/2021 15:30",8.240196604,16.15,0.748835
"11650","Alegria","10/18/2021 15:45",8.239340524,16.11666667,0.762742
"11651","Alegria","10/18/2021 16:00",8.242940395,16.05,0.812668
"11652","Alegria","10/18/2021 16:15",8.236087095,16.01111111,0.897646
"11653","Alegria","10/18/2021 16:30",8.224034408,15.89444444,1.016145
"11654","Alegria","10/18/2021 16:45",8.183430441,15.73333333,1.166089
"11655","Alegria","10/18/2021 17:00",8.154642676,15.65555556,1.34489
"11656","Alegria","10/18/2021 17:15",8.147736196,15.57222222,1.549494
"11657","Alegria","10/18/2021 17:30",8.135472648,15.47222222,1.776428
"11658","Alegria","10/18/2021 17:45",8.123244793,15.38888889,2.021854
"11659","Alegria","10/18/2021 18:00",8.123072868,15.32222222,2.281639
"11660","Alegria","10/18/2021 18:15",8.084220994,15.27222222,2.551413
"11661","Alegria","10/18/2021 18:30",8.12480666,15.11111111,2.826647
"11662","Alegria","10/18/2021 18:45",8.110420809,14.97222222,3.102722
"11663","Alegria","10/18/2021 19:00",8.106969146,14.92777778,3.375307
"11664","Alegria","10/18/2021 19:15",8.104642406,14.89444444,3.63922
"11665","Alegria","10/18/2021 19:30",8.09548646,14.83888889,3.890334
"11666","Alegria","10/18/2021 19:45",8.085648711,14.78888889,4.124425
"11667","Alegria","10/18/2021 20:00",8.072989326,14.71111111,4.337547
"11668","Alegria","10/18/2021 20:15",8.065924338,14.68888889,4.526097
"11669","Alegria","10/18/2021 20:30",8.059240592,14.68888889,4.686875
"11670","Alegria","10/18/2021 20:45",8.052308055,14.66666667,4.817134
"11671","Alegria","10/18/2021 21:00",8.050251368,14.68888889,4.914632
"11672","Alegria","10/18/2021 21:15",8.042208237,14.65,4.977661
"11673","Alegria","10/18/2021 21:30",8.037418672,14.65,5.005087
"11674","Alegria","10/18/2021 21:45",8.033895056,14.61666667,4.996149
"11675","Alegria","10/18/2021 22:00",8.023536419,14.58333333,4.950332
"11676","Alegria","10/18/2021 22:15",8.019593136,14.50555556,4.868285
"11677","Alegria","10/18/2021 22:30",8.010870251,14.5,4.751305
"11678","Alegria","10/18/2021 22:45",8.009337871,14.43333333,4.601284
"11679","Alegria","10/18/2021 23:00",8.004955667,14.43333333,4.420683
"11680","Alegria","10/18/2021 23:15",8.000082695,14.38888889,4.212489
"11681","Alegria","10/18/2021 23:30",7.989300428,14.38888889,3.980169
"11682","Alegria","10/18/2021 23:45",7.997200297,14.30555556,3.727608
"11683","Alegria","10/19/2021 0:00",7.998159861,14.20555556,3.459051
"11684","Alegria","10/19/2021 0:15",7.983241603,14.22777778,3.17903
"11685","Alegria","10/19/2021 0:30",7.987183994,14.23888889,2.892286
"11686","Alegria","10/19/2021 0:45",7.99229675,14.15555556,2.603692
"11687","Alegria","10/19/2021 1:00",7.983571542,14.11111111,2.318174
"11688","Alegria","10/19/2021 1:15",7.983054058,14.1,2.040622
"11689","Alegria","10/19/2021 1:30",7.976392942,14.05555556,1.77581
"11690","Alegria","10/19/2021 1:45",7.972867467,14.00555556,1.528317
"11691","Alegria","10/19/2021 2:00",7.967225187,13.91666667,1.302446
"11692","Alegria","10/19/2021 2:15",7.96631716,13.83333333,1.102152
"11693","Alegria","10/19/2021 2:30",7.957112382,13.76666667,0.930973
"11694","Alegria","10/19/2021 2:45",7.957789624,13.78888889,0.791972
"11695","Alegria","10/19/2021 3:00",7.952030002,13.76666667,0.687678
"11696","Alegria","10/19/2021 3:15",7.946771684,13.78888889,0.62005
"11697","Alegria","10/19/2021 3:30",7.945167061,13.71666667,0.590433
"11698","Alegria","10/19/2021 3:45",7.925299803,13.77777778,0.599324
"11699","Alegria","10/19/2021 4:00",7.934864958,13.75555556,0.646192
"11700","Alegria","10/19/2021 4:15",7.939124745,13.72777778,0.730449
"11701","Alegria","10/19/2021 4:30",7.938720476,13.71666667,0.85108
"11702","Alegria","10/19/2021 4:45",7.945378993,13.76666667,1.006049
"11703","Alegria","10/19/2021 5:00",7.954051353,13.81111111,1.193138
"11704","Alegria","10/19/2021 5:15",7.949528915,13.82222222,1.409484
"11705","Alegria","10/19/2021 5:30",7.950994318,13.87777778,1.651738
"11706","Alegria","10/19/2021 5:45",7.949135154,13.85555556,1.91643
"11707","Alegria","10/19/2021 6:00",7.910237543,13.88888889,2.198817
"11708","Alegria","10/19/2021 6:15",7.944222306,13.81111111,2.494736
"11709","Alegria","10/19/2021 6:30",7.947300522,13.83333333,2.799511
"11710","Alegria","10/19/2021 6:45",7.9188497,13.84444444,3.108313
"11711","Alegria","10/19/2021 7:00",7.912043962,13.81111111,3.416581
"11712","Alegria","10/19/2021 7:15",7.916869109,13.77777778,3.718727
"11713","Alegria","10/19/2021 7:30",7.917537285,13.76666667,4.010287
"11714","Alegria","10/19/2021 7:45",7.916605492,13.75555556,4.286617
"11715","Alegria","10/19/2021 8:00",7.918388893,13.77777778,4.543312
"11716","Alegria","10/19/2021 8:15",7.925957545,13.77777778,4.776523
"11717","Alegria","10/19/2021 8:30",7.930211856,13.77777778,4.982013
"11718","Alegria","10/19/2021 8:45",7.935202817,13.78888889,5.156777
"11719","Alegria","10/19/2021 9:00",7.942136084,13.81111111,5.298028
"11720","Alegria","10/19/2021 9:15",7.951284131,13.82222222,5.403512
"11721","Alegria","10/19/2021 9:30",7.966398625,13.85555556,5.471603
"11722","Alegria","10/19/2021 9:45",7.969471915,13.89444444,5.501062
"11723","Alegria","10/19/2021 10:00",7.986924757,13.92777778,5.491283
"11724","Alegria","10/19/2021 10:15",7.997906885,13.97222222,5.441808
"11725","Alegria","10/19/2021 10:30",8.018102886,14.02777778,5.353399
"11726","Alegria","10/19/2021 10:45",8.028380905,14.05555556,5.22764
"11727","Alegria","10/19/2021 11:00",8.045266784,14.11111111,5.066279
"11728","Alegria","10/19/2021 11:15",8.030274235,14.17777778,4.872031
"11729","Alegria","10/19/2021 11:30",8.075931107,14.22777778,4.648018
"11730","Alegria","10/19/2021 11:45",8.080185612,14.22777778,4.398122
"11731","Alegria","10/19/2021 12:00",8.086360804,14.29444444,4.125792
"11732","Alegria","10/19/2021 12:15",8.09523639,14.35555556,3.83564
"11733","Alegria","10/19/2021 12:30",8.107764048,14.4,3.532287
"11734","Alegria","10/19/2021 12:45",8.137367576,14.5,3.220553
"11735","Alegria","10/19/2021 13:00",8.12968293,14.58333333,2.905721
"11736","Alegria","10/19/2021 13:15",8.133500119,14.68888889,2.592062
"11737","Alegria","10/19/2021 13:30",8.15906856,14.78888889,2.28485
"11738","Alegria","10/19/2021 13:45",8.162850726,15,1.988887
"11739","Alegria","10/19/2021 14:00",8.170468758,15.17222222,1.709071
"11740","Alegria","10/19/2021 14:15",8.168955094,15.3,1.449103
"11741","Alegria","10/19/2021 14:30",8.207140148,15.55,1.213277
"11742","Alegria","10/19/2021 14:45",8.23286694,15.62222222,1.005163
"11743","Alegria","10/19/2021 15:00",8.239298039,15.71111111,0.827863
"11744","Alegria","10/19/2021 15:15",8.243937227,15.76111111,0.684105
"11745","Alegria","10/19/2021 15:30",8.24259053,15.87222222,0.575605
"11746","Alegria","10/19/2021 15:45",8.232931835,15.94444444,0.503989
"11747","Alegria","10/19/2021 16:00",8.235102384,16.01111111,0.470103
"11748","Alegria","10/19/2021 16:15",8.233633768,16.06111111,0.474022
"11749","Alegria","10/19/2021 16:30",8.224080946,16.11666667,0.514751
"11750","Alegria","10/19/2021 16:45",8.205455408,16.11666667,0.591264
"11751","Alegria","10/19/2021 17:00",8.193355291,16.10555556,0.702032
"11752","Alegria","10/19/2021 17:15",8.177067513,16.13888889,0.844989
"11753","Alegria","10/19/2021 17:30",8.148785932,16.05,1.017564
"11754","Alegria","10/19/2021 17:45",8.12053889,16.02222222,1.216727
"11755","Alegria","10/19/2021 18:00",8.094228287,16.01111111,1.439033
"11756","Alegria","10/19/2021 18:15",8.068065229,15.9,1.680686
"11757","Alegria","10/19/2021 18:30",8.064399243,15.88333333,1.937597
"11758","Alegria","10/19/2021 18:45",8.068624649,15.93333333,2.20545
"11759","Alegria","10/19/2021 19:00",8.083228185,15.93333333,2.479776
"11760","Alegria","10/19/2021 19:15",8.081424708,15.94444444,2.756023
"11761","Alegria","10/19/2021 19:30",8.071960241,15.93333333,3.02993
"11762","Alegria","10/19/2021 19:45",8.066421882,15.91111111,3.296386
"11763","Alegria","10/19/2021 20:00",8.062625225,15.9,3.55134
"11764","Alegria","10/19/2021 20:15",8.058695564,15.9,3.790642
"11765","Alegria","10/19/2021 20:30",8.048316823,15.87222222,4.010418
"11766","Alegria","10/19/2021 20:45",8.040311812,15.86111111,4.207129
"11767","Alegria","10/19/2021 21:00",8.034157168,15.86111111,4.377635
"11768","Alegria","10/19/2021 21:15",8.031259709,15.85,4.519241
"11769","Alegria","10/19/2021 21:30",8.026494761,15.81666667,4.629741
"11770","Alegria","10/19/2021 21:45",8.024718511,15.82777778,4.707455
"11771","Alegria","10/19/2021 22:00",8.021547243,15.79444444,4.751258
"11772","Alegria","10/19/2021 22:15",8.017708919,15.79444444,4.760566
"11773","Alegria","10/19/2021 22:30",8.017147349,15.79444444,4.734869
"11774","Alegria","10/19/2021 22:45",8.018275428,15.80555556,4.674589
"11775","Alegria","10/19/2021 23:00",8.015581688,15.78333333,4.580952
"11776","Alegria","10/19/2021 23:15",8.01215001,15.78333333,4.45576
"11777","Alegria","10/19/2021 23:30",8.029654303,15.79444444,4.301175
"11778","Alegria","10/19/2021 23:45",8.024189112,15.80555556,4.120395
"11779","Alegria","10/20/2021 0:00",8.024567956,15.78333333,3.916574
"11780","Alegria","10/20/2021 0:15",8.027705417,15.82777778,3.693428
"11781","Alegria","10/20/2021 0:30",8.028045591,15.76111111,3.45501
"11782","Alegria","10/20/2021 0:45",8.028283564,15.73333333,3.205364
"11783","Alegria","10/20/2021 1:00",8.027467313,15.7,2.949567
"11784","Alegria","10/20/2021 1:15",8.024383288,15.66666667,2.691994
"11785","Alegria","10/20/2021 1:30",8.021793711,15.63333333,2.437327
"11786","Alegria","10/20/2021 1:45",8.019735911,15.6,2.190216
"11787","Alegria","10/20/2021 2:00",8.011870558,15.53888889,1.954936
"11788","Alegria","10/20/2021 2:15",8.00488598,15.43333333,1.736345
"11789","Alegria","10/20/2021 2:30",7.993649619,15.32222222,1.538238
"11790","Alegria","10/20/2021 2:45",7.988033235,15.31111111,1.364338
"11791","Alegria","10/20/2021 3:00",7.982599621,15.27777778,1.217962
"11792","Alegria","10/20/2021 3:15",7.977199561,15.25,1.101851
"11793","Alegria","10/20/2021 3:30",7.965649859,15.1,1.018604
"11794","Alegria","10/20/2021 3:45",7.958870177,15.05555556,0.969858
"11795","Alegria","10/20/2021 4:00",7.949852865,14.96111111,0.956806
"11796","Alegria","10/20/2021 4:15",7.948154242,14.85,0.979547
"11797","Alegria","10/20/2021 4:30",7.944840197,14.75555556,1.037745
"11798","Alegria","10/20/2021 4:45",7.936926405,14.71111111,1.130773
"11799","Alegria","10/20/2021 5:00",7.942702625,14.62777778,1.257576
"11800","Alegria","10/20/2021 5:15",7.947136934,14.58333333,1.416085
"11801","Alegria","10/20/2021 5:30",7.955139415,14.55,1.604098
"11802","Alegria","10/20/2021 5:45",7.962409617,14.55,1.818783
"11803","Alegria","10/20/2021 6:00",7.959458485,14.45555556,2.056854
"11804","Alegria","10/20/2021 6:15",7.957784204,14.44444444,2.314616
"11805","Alegria","10/20/2021 6:30",7.95774674,14.41111111,2.588341
"11806","Alegria","10/20/2021 6:45",7.950672114,14.47777778,2.873097
"11807","Alegria","10/20/2021 7:00",7.944811317,14.47777778,3.164654
"11808","Alegria","10/20/2021 7:15",7.935216982,14.5,3.458347
"11809","Alegria","10/20/2021 7:30",7.929405807,14.48888889,3.749458
"11810","Alegria","10/20/2021 7:45",7.926292531,14.44444444,4.033285
"11811","Alegria","10/20/2021 8:00",7.924721311,14.47777778,4.305519
"11812","Alegria","10/20/2021 8:15",7.926483371,14.5,4.561114
"11813","Alegria","10/20/2021 8:30",7.931771103,14.48888889,4.796194
"11814","Alegria","10/20/2021 8:45",7.935525155,14.5,5.006885
"11815","Alegria","10/20/2021 9:00",7.947336354,14.55,5.189687
"11816","Alegria","10/20/2021 9:15",7.958174045,14.56111111,5.341537
"11817","Alegria","10/20/2021 9:30",7.977037885,14.57222222,5.459965
"11818","Alegria","10/20/2021 9:45",7.987673762,14.61666667,5.54265
"11819","Alegria","10/20/2021 10:00",8.006166719,14.65,5.588247
"11820","Alegria","10/20/2021 10:15",8.019371409,14.67777778,5.595802
"11821","Alegria","10/20/2021 10:30",8.037169438,14.73333333,5.564442
"11822","Alegria","10/20/2021 10:45",8.056049959,14.74444444,5.494188
"11823","Alegria","10/20/2021 11:00",8.067044921,14.78888889,5.385973
"11824","Alegria","10/20/2021 11:15",8.076822693,14.81666667,5.241503
"11825","Alegria","10/20/2021 11:30",8.09080123,14.87222222,5.062568
"11826","Alegria","10/20/2021 11:45",8.106197773,14.89444444,4.851959
"11827","Alegria","10/20/2021 12:00",8.11673123,14.88333333,4.613109
"11828","Alegria","10/20/2021 12:15",8.120055109,14.91666667,4.34909
"11829","Alegria","10/20/2021 12:30",8.127925755,15.05555556,4.064139
